Error Message
"kubelet E0210 16:24:48.927356  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(595064c0468e1551fdaef5b96b314e1f6789bbdf11289b7fb93179242bc8e9a3): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-node-hprcj"""
"kubelet E0210 16:24:48.927403  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(595064c0468e1551fdaef5b96b314e1f6789bbdf11289b7fb93179242bc8e9a3): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-node-hprcj"""
"kubelet E0210 16:24:48.927595  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""topolvm-node-hprcj_openshift-storage(84a6ccac-e235-446f-b9db-67ffc050ed35)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""topolvm-node-hprcj_openshift-storage(84a6ccac-e235-446f-b9db-67ffc050ed35)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(595064c0468e1551fdaef5b96b314e1f6789bbdf11289b7fb93179242bc8e9a3): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-storage/topolvm-node-hprcj"" podUID=""84a6ccac-e235-446f-b9db-67ffc050ed35"""
"kubelet E0210 16:24:52.678673  goroutinemap.go:150] Operation for ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"" failed. No retries permitted until 2024-02-10 16:24:53.678634583 -0600 CST m=+86.091657497 (durationBeforeRetry 1s). Error: RegisterPlugin error -- dial failed at socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: failed to dial socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: context deadline exceeded"
"kubelet W0210 16:24:53.686094  logging.go:59] [core] [Channel #228 SubChannel #229] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet W0210 16:24:54.687072  logging.go:59] [core] [Channel #228 SubChannel #229] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet W0210 16:24:56.130961  logging.go:59] [core] [Channel #228 SubChannel #229] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet E0210 16:24:56.914298  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(9192d5850ef75d0c70ab3dd1bc7a92d485c80b44e0377877da44e4a7e0d3676c): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:56.914402  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(9192d5850ef75d0c70ab3dd1bc7a92d485c80b44e0377877da44e4a7e0d3676c): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-controller-58c8f6bf58-lcmfc"""
"kubelet E0210 16:24:56.914445  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(9192d5850ef75d0c70ab3dd1bc7a92d485c80b44e0377877da44e4a7e0d3676c): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-controller-58c8f6bf58-lcmfc"""
"kubelet E0210 16:24:56.914541  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system(a609e097-a03a-4a1c-b323-fb5e0ce25eb0)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system(a609e097-a03a-4a1c-b323-fb5e0ce25eb0)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(9192d5850ef75d0c70ab3dd1bc7a92d485c80b44e0377877da44e4a7e0d3676c): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""kube-system/csi-snapshot-controller-58c8f6bf58-lcmfc"" podUID=""a609e097-a03a-4a1c-b323-fb5e0ce25eb0"""
"kubelet E0210 16:24:56.917052  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(ba6f38589ce8ebf7c2a65bb8f819dc2cd03c7e038443fedc2504a937f8779548): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:56.917141  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(ba6f38589ce8ebf7c2a65bb8f819dc2cd03c7e038443fedc2504a937f8779548): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-controller-7777db9485-jtb46"""
"kubelet E0210 16:24:56.917189  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(ba6f38589ce8ebf7c2a65bb8f819dc2cd03c7e038443fedc2504a937f8779548): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-controller-7777db9485-jtb46"""
"kubelet E0210 16:24:56.917294  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""topolvm-controller-7777db9485-jtb46_openshift-storage(5960c4d5-6616-41d7-be5e-ca0a31bec41c)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""topolvm-controller-7777db9485-jtb46_openshift-storage(5960c4d5-6616-41d7-be5e-ca0a31bec41c)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(ba6f38589ce8ebf7c2a65bb8f819dc2cd03c7e038443fedc2504a937f8779548): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-storage/topolvm-controller-7777db9485-jtb46"" podUID=""5960c4d5-6616-41d7-be5e-ca0a31bec41c"""
"kubelet E0210 16:24:57.917711  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(c9771110768fb0bb1b2a40ca2cce15fb1b9919cb710dc95159c2e9966ad5979e): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:57.918178  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(c9771110768fb0bb1b2a40ca2cce15fb1b9919cb710dc95159c2e9966ad5979e): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-service-ca/service-ca-5967595699-gmcvr"""
"kubelet E0210 16:24:57.918229  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(c9771110768fb0bb1b2a40ca2cce15fb1b9919cb710dc95159c2e9966ad5979e): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-service-ca/service-ca-5967595699-gmcvr"""
"kubelet E0210 16:24:57.918325  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""service-ca-5967595699-gmcvr_openshift-service-ca(5141a8eb-bdb5-4562-bc8b-e9467ca28e9e)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""service-ca-5967595699-gmcvr_openshift-service-ca(5141a8eb-bdb5-4562-bc8b-e9467ca28e9e)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(c9771110768fb0bb1b2a40ca2cce15fb1b9919cb710dc95159c2e9966ad5979e): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-service-ca/service-ca-5967595699-gmcvr"" podUID=""5141a8eb-bdb5-4562-bc8b-e9467ca28e9e"""
"kubelet E0210 16:24:57.931937  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(8afe1eb0b9b8629c750b1c93fd758583441144e2e524bf012627e7007536cd1c): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:57.932011  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(8afe1eb0b9b8629c750b1c93fd758583441144e2e524bf012627e7007536cd1c): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-webhook-5565459c4b-qvgzg"""
"kubelet E0210 16:24:57.932055  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(8afe1eb0b9b8629c750b1c93fd758583441144e2e524bf012627e7007536cd1c): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-webhook-5565459c4b-qvgzg"""
"kubelet E0210 16:24:57.932147  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""csi-snapshot-webhook-5565459c4b-qvgzg_kube-system(6526aaee-044b-4782-a557-3cb0aa1d9946)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""csi-snapshot-webhook-5565459c4b-qvgzg_kube-system(6526aaee-044b-4782-a557-3cb0aa1d9946)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(8afe1eb0b9b8629c750b1c93fd758583441144e2e524bf012627e7007536cd1c): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""kube-system/csi-snapshot-webhook-5565459c4b-qvgzg"" podUID=""6526aaee-044b-4782-a557-3cb0aa1d9946"""
"kubelet W0210 16:24:59.018039  logging.go:59] [core] [Channel #228 SubChannel #229] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet E0210 16:24:59.907819  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_kepler-exporter-ds-gxqbx_kepler_fb8b6ef3-37df-4679-a052-84b072ce3ebd_0(959869b6d515875ae77c3484df0eaa36013b5de39564cd77e70e68825a4494e8): error adding pod kepler_kepler-exporter-ds-gxqbx to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:59.907925  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_kepler-exporter-ds-gxqbx_kepler_fb8b6ef3-37df-4679-a052-84b072ce3ebd_0(959869b6d515875ae77c3484df0eaa36013b5de39564cd77e70e68825a4494e8): error adding pod kepler_kepler-exporter-ds-gxqbx to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kepler/kepler-exporter-ds-gxqbx"""
"kubelet E0210 16:24:59.907968  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_kepler-exporter-ds-gxqbx_kepler_fb8b6ef3-37df-4679-a052-84b072ce3ebd_0(959869b6d515875ae77c3484df0eaa36013b5de39564cd77e70e68825a4494e8): error adding pod kepler_kepler-exporter-ds-gxqbx to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kepler/kepler-exporter-ds-gxqbx"""
"kubelet E0210 16:24:59.909449  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(6c15e309a06a262bb73fec42734ac17924c381dcf52b85510beb4a9c955c1374): error adding pod openshift-dns_dns-default-8ls9b to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:59.909532  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(6c15e309a06a262bb73fec42734ac17924c381dcf52b85510beb4a9c955c1374): error adding pod openshift-dns_dns-default-8ls9b to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-dns/dns-default-8ls9b"""
"kubelet E0210 16:24:59.909578  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(6c15e309a06a262bb73fec42734ac17924c381dcf52b85510beb4a9c955c1374): error adding pod openshift-dns_dns-default-8ls9b to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-dns/dns-default-8ls9b"""
"kubelet E0210 16:24:59.909679  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""dns-default-8ls9b_openshift-dns(6045fecc-9e86-4cf1-be9f-c2c121a1d769)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""dns-default-8ls9b_openshift-dns(6045fecc-9e86-4cf1-be9f-c2c121a1d769)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(6c15e309a06a262bb73fec42734ac17924c381dcf52b85510beb4a9c955c1374): error adding pod openshift-dns_dns-default-8ls9b to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-dns/dns-default-8ls9b"" podUID=""6045fecc-9e86-4cf1-be9f-c2c121a1d769"""
"kubelet E0210 16:25:00.906686  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(e4c276c8ef7fcf016aa86c27acefd3a74ab39fe1a523be5df151cebcd9a23820): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:25:00.906813  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(e4c276c8ef7fcf016aa86c27acefd3a74ab39fe1a523be5df151cebcd9a23820): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-ingress/router-default-69758dfd6d-f722l"""
"kubelet E0210 16:25:00.906863  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(e4c276c8ef7fcf016aa86c27acefd3a74ab39fe1a523be5df151cebcd9a23820): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-ingress/router-default-69758dfd6d-f722l"""
"kubelet E0210 16:25:00.906975  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""router-default-69758dfd6d-f722l_openshift-ingress(e158b45a-ed38-4345-910e-9e9c56d25045)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""router-default-69758dfd6d-f722l_openshift-ingress(e158b45a-ed38-4345-910e-9e9c56d25045)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(e4c276c8ef7fcf016aa86c27acefd3a74ab39fe1a523be5df151cebcd9a23820): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-ingress/router-default-69758dfd6d-f722l"" podUID=""e158b45a-ed38-4345-910e-9e9c56d25045"""
"kubelet W0210 16:25:02.452077  logging.go:59] [core] [Channel #228 SubChannel #229] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
